date,open,high,close,low,volume,ma5,ma10,ma20
2010-04-21,3178.877,3237.537,3236.679,3164.765,6692833100.0,3267.4764,3321.0197,3332.6613
2010-04-22,3222.68,3231.985,3201.541,3177.726,7108168800.0,3228.8698,3306.4994,3328.9049
2010-04-23,3198.784,3224.739,3190.003,3172.578,6125267900.0,3195.604,3287.5827,3326.94865
2010-04-26,3195.457,3207.715,3171.997,3168.374,5089419900.0,3194.7188,3269.6346,3321.7984
2010-04-27,3163.101,3163.101,3108.409,3060.854,6529657400.0,3181.7258,3241.3039,3309.29185
2010-04-28,3080.324,3122.115,3097.353,3062.085,4599540600.0,3153.8606,3210.6685,3295.8241
2010-04-29,3114.941,3130.696,3060.064,3059.796,4826097100.0,3125.5652,3177.2175,3281.54695
2010-04-30,3060.12,3068.127,3067.365,3014.069,5447788100.0,3101.0376,3148.3208,3265.31845
2010-05-04,3005.487,3056.082,3019.449,2994.921,4124861000.0,3070.528,3132.6234,3245.9236
2010-05-05,2981.777,3036.865,3036.394,2943.361,5967044100.0,3056.125,3118.9254,3227.48605
2010-05-06,3014.907,3014.907,2896.856,2895.392,5877041300.0,3016.0256,3084.9431,3202.9814
2010-05-07,2835.879,2892.533,2836.789,2817.153,6111939900.0,2971.3706,3048.4679,3177.48365
2010-05-10,2842.366,2872.314,2858.233,2798.523,5020917300.0,2929.5442,3015.2909,3151.4368
2010-05-11,2916.335,2922.125,2800.817,2790.701,5836349000.0,2885.8178,2978.1729,3123.90375
2010-05-12,2781.708,2832.147,2818.16,2756.422,5300227100.0,2842.171,2949.148,3095.22595
2010-05-13,2818.578,2886.972,2886.911,2811.661,5514577800.0,2840.182,2928.1038,3069.38615
2010-05-14,2865.58,2888.093,2868.023,2849.241,4249871900.0,2846.4288,2908.8997,3043.0586
2010-05-17,2828.882,2828.882,2714.715,2712.444,5216684700.0,2817.7252,2873.6347,3010.97775
2010-05-18,2711.407,2781.845,2771.348,2686.973,5450967100.0,2811.8314,2848.8246,2990.724
2010-05-19,2748.952,2803.695,2762.174,2723.304,4557622100.0,2800.6342,2821.4026,2970.164
2010-05-20,2739.219,2793.876,2726.022,2721.072,4217480300.0,2768.4564,2804.3192,2944.63115
2010-05-21,2656.419,2769.094,2768.791,2647.597,5447538300.0,2748.61,2797.5194,2922.99365
2010-05-24,2787.751,2886.368,2873.469,2787.751,7450233800.0,2780.3608,2799.043,2907.16695
2010-05-25,2851.256,2855.332,2813.943,2798.02,5516832700.0,2788.8798,2800.3556,2889.26425
2010-05-26,2814.444,2839.031,2813.944,2797.628,3985856400.0,2799.2338,2799.934,2874.541
2010-05-27,2808.048,2866.865,2859.979,2771.586,5344520900.0,2826.0252,2797.2408,2862.6723
2010-05-28,2885.857,2893.687,2850.302,2835.069,5153498900.0,2842.3274,2795.4687,2852.1842
2010-05-31,2835.334,2857.416,2773.264,2772.792,4621685400.0,2822.2864,2801.3236,2837.47915
2010-06-01,2755.284,2782.288,2744.162,2710.593,4485142600.0,2808.3302,2798.605,2823.7148
2010-06-02,2729.328,2757.914,2757.527,2700.075,3958702000.0,2797.0468,2798.1403,2809.77145
2010-06-03,2769.096,2787.512,2736.076,2735.7,3958725800.0,2772.2662,2799.1457,2801.73245
2010-06-04,2721.359,2748.476,2744.391,2713.095,3274629100.0,2751.084,2796.7057,2797.11255
2010-06-07,2692.831,2716.401,2695.715,2673.342,3954199300.0,2735.5742,2778.9303,2788.98665
2010-06-08,2694.106,2720.586,2699.336,2672.058,3514018200.0,2726.609,2767.4696,2783.9126
2010-06-09,2711.642,2787.825,2782.133,2687.331,6020953300.0,2731.5302,2764.2885,2782.11125
2010-06-10,2755.94,2776.259,2750.023,2746.107,4290633400.0,2734.3196,2753.2929,2775.26685
2010-06-11,2766.196,2782.095,2758.866,2755.949,4055858500.0,2737.2146,2744.1493,2769.809
2010-06-17,2778.533,2784.916,2742.733,2742.64,3261235600.0,2746.6182,2741.0962,2771.2099
2010-06-18,2739.032,2755.842,2696.166,2686.614,4180834400.0,2745.9842,2736.2966,2767.4508
2010-06-21,2698.984,2784.47,2780.663,2686.323,5526148200.0,2745.6902,2738.6102,2768.37525
2010-06-22,2772.886,2795.323,2783.72,2766.443,3909605200.0,2752.4296,2743.3746,2771.26015
2010-06-23,2768.695,2788.219,2758.495,2734.047,3560035000.0,2752.3554,2744.785,2770.74535
2010-06-24,2753.712,2783.508,2757.498,2739.807,2922068200.0,2755.3084,2750.9633,2764.9468
2010-06-25,2744.122,2759.445,2736.287,2715.655,3067178200.0,2763.3326,2754.6584,2761.064
2010-06-28,2734.507,2751.455,2716.777,2710.087,2771004400.0,2750.5554,2748.1228,2756.20565
2010-06-29,2717.465,2724.231,2592.019,2591.694,4875855200.0,2712.2152,2732.3224,2742.80765
2010-06-30,2572.912,2575.824,2563.07,2546.843,3569879400.0,2673.1302,2712.7428,2728.44605
2010-07-01,2557.92,2574.098,2526.071,2524.573,3285764600.0,2626.8448,2691.0766,2716.0864
2010-07-02,2523.035,2542.122,2534.105,2462.202,4491410000.0,2586.4084,2674.8705,2705.58355
2010-07-05,2507.354,2529.425,2512.651,2476.49,3217857400.0,2545.5832,2648.0693,2693.33975
2010-07-06,2504.869,2563.411,2562.902,2502.931,3971476200.0,2539.7598,2625.9875,2684.68105
2010-07-07,2561.106,2580.608,2580.477,2548.559,3572090900.0,2543.2412,2608.1857,2676.48535
2010-07-08,2591.509,2602.23,2575.921,2564.638,3405696600.0,2553.2112,2590.028,2670.49565
2010-07-09,2578.555,2662.163,2647.104,2557.259,5849304500.0,2575.811,2581.1097,2667.88405
2010-07-12,2647.421,2689.809,2676.218,2636.648,5846249100.0,2608.5244,2577.0538,2662.5883
2010-07-13,2649.658,2649.658,2634.593,2618.34,4322850600.0,2622.8626,2581.3112,2656.8168
2010-07-14,2640.925,2684.616,2653.609,2640.542,4668886000.0,2637.489,2590.3651,2651.55395
2010-07-15,2650.334,2680.442,2608.519,2607.788,4044045900.0,2644.0086,2598.6099,2644.84325
2010-07-16,2597.0,2621.332,2616.128,2573.794,3506330200.0,2637.8134,2606.8122,2640.84135
2010-07-19,2592.087,2691.937,2682.472,2585.007,5386807000.0,2639.0642,2623.7943,2635.9318
2010-07-20,2685.459,2746.237,2741.503,2685.459,7312834500.0,2660.4462,2641.6544,2633.82095
2010-07-21,2744.696,2766.205,2747.335,2733.721,7075709200.0,2679.1914,2658.3402,2633.26295
2010-07-22,2738.027,2783.138,2781.286,2734.071,6106480600.0,2713.7448,2678.8767,2634.45235
2010-07-23,2787.521,2806.979,2793.076,2769.44,6451856500.0,2749.1344,2693.4739,2637.2918
2010-07-26,2798.762,2811.953,2811.055,2775.778,5358002600.0,2774.851,2706.9576,2642.0057
2010-07-27,2803.755,2812.208,2795.724,2785.374,4979988400.0,2785.6952,2723.0707,2652.19095
2010-07-28,2796.483,2866.404,2863.724,2784.155,7998595400.0,2808.973,2744.0822,2667.22365
2010-07-29,2866.772,2888.599,2877.976,2851.996,9596540900.0,2828.311,2771.0279,2684.8189
2010-07-30,2871.481,2876.136,2868.846,2844.682,6257559100.0,2843.465,2796.2997,2701.55595
2010-08-02,2868.279,2922.612,2917.275,2867.45,7174330000.0,2864.709,2819.78,2721.78715
2010-08-03,2925.254,2929.614,2865.971,2865.761,8174836400.0,2878.7584,2832.2268,2736.9406
2010-08-04,2858.354,2876.595,2876.434,2818.248,7131803900.0,2881.3004,2845.1367,2751.73845
2010-08-05,2874.66,2877.31,2850.829,2833.669,6715758100.0,2875.871,2852.091,2765.48385
2010-08-06,2848.155,2898.534,2897.659,2821.033,7491489500.0,2881.6336,2862.5493,2778.0116
2010-08-09,2894.103,2922.624,2918.241,2888.045,7472639100.0,2881.8268,2873.2679,2790.11275
2010-08-10,2920.404,2925.296,2832.638,2832.078,7843503400.0,2875.1602,2876.9593,2800.015
2010-08-11,2823.15,2864.361,2850.211,2823.15,5497913300.0,2869.9156,2875.608,2809.8451
2010-08-12,2822.791,2860.369,2816.386,2810.102,5989322700.0,2863.027,2869.449,2820.23845
2010-08-13,2818.41,2856.043,2855.547,2799.221,5850772100.0,2854.6046,2868.1191,2832.2094
2010-08-16,2851.219,2927.688,2922.083,2843.024,8106804300.0,2855.373,2868.5999,2844.18995
2010-08-17,2927.258,2949.73,2942.291,2917.834,7645291200.0,2877.3036,2876.2319,2854.22935
2010-08-18,2945.979,2962.749,2937.362,2924.668,7074760000.0,2894.7338,2882.3247,2863.7307
2010-08-19,2940.767,2975.188,2955.395,2928.013,7692486500.0,2922.5356,2892.7813,2872.43615
2010-08-20,2943.334,2951.956,2898.333,2892.64,7166330600.0,2931.0928,2892.8487,2877.699
2010-08-23,2895.707,2920.541,2896.192,2886.659,4891551700.0,2925.9146,2890.6438,2881.95585
2010-08-24,2892.129,2933.118,2911.827,2866.802,6109379600.0,2919.8218,2898.5627,2887.761
2010-08-25,2893.986,2904.662,2843.023,2842.249,6361062100.0,2900.954,2897.8439,2886.72595
2010-08-26,2853.105,2868.878,2850.093,2836.129,4867044200.0,2879.8936,2901.2146,2885.3318
2010-08-27,2847.448,2861.074,2858.566,2833.422,4078958200.0,2871.9402,2901.5165,2884.8178
2010-08-30,2874.247,2921.085,2915.01,2872.918,6574988200.0,2875.7038,2900.8092,2884.70455
2010-08-31,2905.154,2910.06,2903.188,2889.808,6576610400.0,2873.976,2896.8989,2886.5654
2010-09-01,2907.663,2931.76,2884.042,2859.166,7697557800.0,2882.1798,2891.5669,2886.9458
2010-09-02,2917.735,2931.547,2921.393,2903.028,7070085100.0,2896.4398,2888.1667,2890.474
2010-09-03,2926.939,2929.548,2920.205,2891.878,7264102700.0,2908.7676,2890.3539,2891.6013
2010-09-06,2935.89,2980.424,2975.09,2935.89,9385568100.0,2920.7836,2898.2437,2894.44375
2010-09-07,2979.298,2991.435,2983.108,2959.902,7351936100.0,2936.7676,2905.3718,2901.96725
2010-09-08,2970.002,2982.72,2980.967,2953.839,7287200200.0,2956.1526,2919.1662,2908.50505
2010-09-09,2986.867,2986.867,2926.46,2922.2,8139555400.0,2957.166,2926.8029,2914.00875
2010-09-10,2928.001,2940.79,2932.554,2890.035,6508670400.0,2959.6358,2934.2017,2917.8591
2010-09-13,2933.594,2977.078,2962.319,2925.416,6727990000.0,2957.0816,2938.9326,2919.8709
2010-09-14,2971.547,2984.466,2965.009,2954.507,7010590300.0,2953.4618,2945.1147,2921.0068
2010-09-15,2965.539,2965.539,2913.194,2905.63,7161964200.0,2939.9072,2948.0299,2919.7984
2010-09-16,2908.322,2917.849,2857.789,2834.033,7407428400.0,2926.173,2941.6695,2914.9181
2010-09-17,2864.717,2877.083,2861.369,2847.681,5193886700.0,2911.936,2935.7859,2913.0699
2010-09-20,2865.04,2872.219,2849.828,2829.757,5028310400.0,2889.4378,2923.2597,2910.7517
2010-09-21,2859.43,2869.38,2857.476,2844.125,3575188100.0,2867.9312,2910.6965,2908.03415
2010-09-27,2869.928,2905.526,2905.029,2864.209,4907182300.0,2866.2982,2903.1027,2911.13445
2010-09-28,2900.536,2900.536,2880.907,2875.658,5866082600.0,2870.9218,2898.5474,2912.67515
2010-09-29,2877.269,2908.732,2874.812,2866.854,5678223600.0,2873.6104,2892.7732,2913.48745
2010-09-30,2859.06,2935.595,2935.574,2857.418,6300024700.0,2890.7596,2890.0987,2914.51565
2010-10-08,2965.652,3055.836,3044.233,2963.237,9999472000.0,2928.111,2898.0211,2921.5679
2010-10-11,3069.188,3154.204,3132.895,3069.188,15873490400.0,2973.6842,2919.9912,2934.01055
2010-10-12,3121.636,3173.849,3172.726,3106.224,12736170500.0,3032.048,2951.4849,2946.5772
2010-10-13,3176.886,3221.646,3217.577,3165.578,14460777300.0,3100.601,2987.1057,2961.4458
2010-10-14,3245.133,3286.023,3224.14,3215.031,17961183800.0,3158.3142,3024.5369,2973.8983
2010-10-15,3204.723,3327.683,3327.683,3199.122,19341414000.0,3215.0042,3071.5576,2991.12705
2010-10-18,3345.804,3390.015,3306.16,3288.781,21788205100.0,3249.6572,3111.6707,3007.3867
2010-10-19,3300.517,3375.867,3375.674,3279.999,13044179100.0,3290.2468,3161.1474,3029.8474
2010-10-20,3304.221,3439.225,3396.879,3301.009,16652846000.0,3326.1072,3213.3541,3053.06365
2010-10-21,3404.721,3418.091,3374.685,3344.962,12388324500.0,3356.2162,3257.2652,3073.68195
2010-10-22,3365.597,3408.491,3378.655,3346.111,11636185700.0,3366.4106,3290.7074,3094.36425
2010-10-25,3386.85,3481.347,3481.081,3366.43,14543310500.0,3401.3948,3325.526,3122.7586
2010-10-26,3491.474,3499.817,3466.084,3436.463,14263699900.0,3419.4768,3354.8618,3153.17335
2010-10-27,3451.427,3490.217,3403.872,3398.095,12376157000.0,3420.8754,3373.4913,3180.2985
2010-10-28,3390.426,3420.885,3397.692,3371.439,9834945600.0,3425.4768,3390.8465,3207.6917
2010-10-29,3400.262,3404.6,3379.983,3351.601,10045897000.0,3425.7424,3396.0765,3233.81705
2010-11-01,3390.413,3472.995,3472.995,3390.413,12626914800.0,3424.1252,3412.76,3262.21535
2010-11-02,3484.232,3522.175,3463.131,3449.724,15491145000.0,3423.5346,3421.5057,3291.32655
2010-11-03,3462.74,3474.707,3420.341,3419.08,12635930300.0,3426.8284,3423.8519,3318.603
2010-11-04,3426.46,3480.929,3480.505,3419.643,11679948100.0,3443.391,3434.4339,3345.84955
2010-11-05,3538.988,3554.47,3520.798,3498.276,13768802700.0,3471.554,3448.6482,3369.6778
2010-11-08,3534.191,3549.305,3548.566,3506.375,12647075900.0,3486.6682,3455.3967,3390.46135
2010-11-09,3547.44,3547.44,3523.954,3498.623,12245453300.0,3498.8328,3461.1837,3408.02275
2010-11-10,3507.195,3508.275,3499.111,3470.968,12007857800.0,3514.5868,3470.7076,3422.09945
2010-11-11,3490.738,3557.987,3509.975,3484.891,13897623300.0,3520.4808,3481.9359,3436.3912
2010-11-12,3484.606,3497.061,3291.833,3284.348,16073385000.0,3474.6878,3473.1209,3434.5987
2010-11-15,3298.737,3319.976,3314.893,3241.758,10231572400.0,3427.9532,3457.3107,3435.03535
2010-11-16,3311.616,3311.616,3169.538,3155.475,10830707200.0,3357.07,3427.9514,3424.72855
2010-11-17,3124.109,3168.931,3103.906,3087.507,8325808000.0,3278.029,3396.3079,3410.0799
2010-11-18,3134.937,3158.629,3147.962,3097.388,6569729200.0,3205.6264,3363.0536,3398.74375
2010-11-19,3168.165,3178.846,3178.846,3076.213,8334765400.0,3183.029,3328.8584,3388.7533
2010-11-22,3148.215,3200.472,3171.941,3137.751,8321277600.0,3154.4386,3291.1959,3373.2963
2010-11-23,3156.478,3156.478,3107.176,3061.623,7739959100.0,3141.9662,3249.5181,3355.3509
2010-11-24,3088.992,3177.412,3177.043,3088.992,7533208300.0,3156.5936,3217.3113,3344.00945
2010-11-25,3197.965,3227.054,3223.484,3172.282,8344209400.0,3171.698,3188.6622,3335.29905
2010-11-26,3214.132,3224.517,3194.853,3170.364,6446782400.0,3174.8994,3178.9642,3326.04255
2010-11-29,3183.54,3206.756,3190.05,3159.459,5899489200.0,3178.5212,3166.4799,3311.8953
2010-11-30,3187.529,3205.782,3136.985,3060.438,8576235500.0,3184.483,3163.2246,3295.588
2010-12-01,3127.262,3150.436,3136.024,3111.645,4888266800.0,3176.2792,3166.4364,3281.37215
2010-12-02,3185.76,3194.226,3155.059,3154.32,6102390800.0,3162.5942,3167.1461,3265.09985
2010-12-03,3161.93,3171.378,3158.156,3134.419,5047535400.0,3155.2548,3165.0771,3246.96775
2010-12-06,3168.875,3185.332,3165.57,3140.555,5636263000.0,3150.3588,3164.44,3227.81795
2010-12-07,3152.733,3214.691,3200.339,3112.223,5848365300.0,3163.0296,3173.7563,3211.6372
2010-12-08,3194.895,3215.281,3171.882,3166.766,5951566300.0,3170.2012,3173.2402,3195.27575
2010-12-09,3155.996,3175.052,3123.366,3122.196,6615296500.0,3163.8626,3163.2284,3175.9453
2010-12-10,3107.379,3172.163,3161.977,3101.083,5710810500.0,3164.6268,3159.9408,3169.4525
2010-12-13,3176.335,3261.344,3261.061,3173.564,9571373900.0,3183.725,3167.0419,3166.7609
2010-12-14,3270.201,3279.365,3269.474,3254.181,8410424100.0,3197.552,3180.2908,3171.7577
2010-12-15,3270.781,3282.772,3247.644,3242.516,7226978500.0,3212.7044,3191.4528,3178.9446
2010-12-16,3246.013,3258.394,3230.665,3224.122,5679962500.0,3234.1642,3199.0134,3183.07975
2010-12-17,3229.297,3232.839,3225.661,3212.579,4491914700.0,3246.901,3205.7639,3185.4205
2010-12-20,3239.022,3249.763,3178.657,3117.998,7475969300.0,3230.4202,3207.0726,3185.7563
2010-12-21,3184.7,3251.551,3249.509,3168.889,7985242000.0,3226.4272,3211.9896,3192.87295
2010-12-22,3253.821,3263.45,3215.453,3201.669,6993625800.0,3219.989,3216.3467,3194.79345
2010-12-23,3210.67,3237.644,3188.607,3183.152,6131584700.0,3211.5774,3222.8708,3193.0496
2010-12-24,3170.642,3187.724,3162.955,3139.454,5513776700.0,3199.0362,3222.9686,3191.4547
2010-12-27,3176.107,3219.655,3099.709,3092.263,7001710700.0,3183.2466,3206.8334,3186.93765
2010-12-28,3084.823,3095.358,3044.931,3041.328,5632574900.0,3142.331,3184.3791,3182.33495
2010-12-29,3049.928,3062.557,3061.83,3025.22,4519277500.0,3111.6064,3165.7977,3178.62525
2010-12-30,3063.05,3079.909,3064.098,3027.898,5428142900.0,3086.7046,3149.141,3174.0772
2010-12-31,3069.053,3129.446,3128.261,3067.108,6256607800.0,3079.7658,3139.401,3172.58245
2011-01-04,3155.557,3194.358,3189.682,3143.604,8541044000.0,3097.7604,3140.5035,3173.78805
2011-01-05,3170.181,3193.779,3175.662,3158.871,7926881000.0,3123.9066,3133.1188,3172.5542
2011-01-06,3177.835,3198.052,3159.643,3152.572,5968109200.0,3143.4692,3127.5378,3171.94225
2011-01-07,3156.362,3209.9,3166.624,3141.125,8409323300.0,3163.9744,3125.3395,3174.10515
2011-01-10,3162.085,3182.782,3108.187,3102.428,6549440600.0,3159.9596,3119.8627,3171.41565
2011-01-11,3096.249,3131.292,3124.922,3084.513,5698591700.0,3147.0076,3122.384,3164.6087
2011-01-12,3135.18,3153.43,3142.337,3099.413,5849851800.0,3140.3426,3132.1246,3158.25185
2011-01-13,3153.985,3157.036,3141.284,3127.158,5193698800.0,3136.6708,3140.07,3152.93385
2011-01-14,3129.667,3129.667,3091.862,3083.511,5335143900.0,3121.7184,3142.8464,3145.9937
2011-01-17,3067.433,3078.88,2974.35,2968.61,6680756200.0,3094.951,3127.4553,3133.42815
2011-01-18,2965.424,2984.47,2977.648,2947.6,4296456400.0,3065.4962,3106.2519,3123.3777
2011-01-19,2978.457,3045.605,3044.851,2967.243,5657194200.0,3045.999,3093.1708,3113.1448
2011-01-20,3037.862,3037.862,2944.713,2944.498,6104664300.0,3006.6848,3071.6778,3099.6078
2011-01-21,2935.233,3030.265,2983.456,2935.138,7310296600.0,2985.0036,3053.361,3089.35025
2011-01-24,2986.092,2999.201,2954.232,2943.92,6547254500.0,2980.98,3037.9655,3078.9141
2011-01-25,2949.647,2960.587,2938.654,2919.162,4898268900.0,2973.1812,3019.3387,3070.86135
2011-01-26,2939.773,2982.322,2978.431,2939.356,4337497900.0,2959.8972,3002.9481,3067.53635
2011-01-27,2953.589,3037.159,3026.466,2935.271,8258591900.0,2976.2478,2991.4663,3065.76815
2011-01-28,3020.122,3047.266,3036.735,3011.375,6301358900.0,2986.9036,2985.9536,3064.4
2011-01-31,3035.418,3076.547,3076.508,3032.449,6710591400.0,3011.3588,2996.1694,3061.81235
2011-02-01,3083.493,3087.225,3077.283,3062.83,4986253000.0,3039.0846,3006.1329,3056.1924
2011-02-09,3055.398,3087.551,3040.949,3031.749,6039414500.0,3051.5882,3005.7427,3049.45675
2011-02-10,3034.079,3105.324,3104.163,3024.349,6660366200.0,3067.1276,3021.6877,3046.68275
2011-02-11,3100.274,3133.499,3120.956,3092.582,7597555300.0,3083.9718,3035.4377,3044.39935
2011-02-14,3123.246,3227.432,3219.143,3123.246,12130233100.0,3112.4988,3061.9288,3049.94715
2011-02-15,3223.222,3259.639,3217.671,3215.619,10955443800.0,3140.5764,3089.8305,3054.5846
2011-02-16,3211.135,3248.849,3248.527,3195.467,9133428300.0,3182.092,3116.8401,3059.8941
2011-02-17,3255.626,3265.257,3245.907,3218.913,8896469500.0,3210.4408,3138.7842,3065.12525
2011-02-18,3240.051,3242.374,3211.876,3203.12,7537868400.0,3228.6248,3156.2983,3071.12595
2011-02-21,3192.146,3258.28,3257.908,3189.848,7939977600.0,3236.3778,3174.4383,3085.30385
2011-02-22,3267.615,3269.048,3163.578,3161.833,10786374100.0,3225.5592,3183.0678,3094.60035
2011-02-23,3152.441,3182.185,3174.742,3145.986,7132485400.0,3210.8022,3196.4471,3101.0949
2011-02-24,3170.236,3195.688,3190.935,3157.969,6648689300.0,3199.8078,3205.1243,3113.406
2011-02-25,3190.872,3213.792,3197.617,3159.847,6161927500.0,3196.956,3212.7904,3124.11405
2011-02-28,3200.677,3241.597,3239.559,3178.831,7663066300.0,3193.2862,3214.832,3138.3804
2011-03-01,3241.714,3273.511,3254.893,3235.754,8856695400.0,3211.5492,3218.5542,3154.19235
2011-03-02,3237.116,3257.419,3243.298,3202.833,8091064100.0,3225.2604,3218.0313,3167.4357
2011-03-03,3248.156,3271.64,3221.718,3221.038,10121999700.0,3231.417,3215.6124,3177.1983
2011-03-04,3223.507,3273.658,3270.666,3217.477,8001391500.0,3246.0268,3221.4914,3188.89485
2011-03-07,3287.405,3337.466,3334.51,3287.405,11818719700.0,3265.017,3229.1516,3201.79495
2011-03-08,3335.71,3342.711,3337.457,3311.722,8487865500.0,3281.5298,3246.5395,3214.80365
2011-03-09,3344.1,3355.487,3338.858,3322.698,7802636100.0,3300.6418,3262.9511,3229.6991
2011-03-10,3330.444,3330.444,3280.259,3279.33,7821264200.0,3312.35,3271.8835,3238.5039
2011-03-11,3263.081,3290.7,3247.376,3240.181,6720833500.0,3307.692,3276.8594,3244.8249
2011-03-14,3238.905,3263.906,3262.92,3230.114,6368978300.0,3293.374,3279.1955,3247.01375
2011-03-15,3250.595,3250.595,3203.961,3147.957,9603397900.0,3266.6748,3274.1023,3246.32825
2011-03-16,3204.919,3250.878,3248.195,3202.931,7885952000.0,3248.5422,3274.592,3246.31165
2011-03-17,3216.288,3240.381,3197.1,3185.084,8568711400.0,3231.9104,3272.1302,3243.8713
2011-03-18,3228.915,3239.963,3215.685,3205.144,6134016100.0,3225.5722,3266.6321,3244.06175
2011-03-21,3220.677,3236.279,3207.11,3194.145,5910503700.0,3214.4102,3253.8921,3241.52185
2011-03-22,3217.8,3227.797,3222.961,3175.93,5724868400.0,3218.2102,3242.4425,3244.491
2011-03-23,3222.325,3267.004,3264.926,3216.653,7207758500.0,3221.5564,3235.0493,3249.0002
2011-03-24,3269.575,3273.37,3251.361,3250.023,6130424400.0,3232.4086,3232.1595,3252.0215
2011-03-25,3256.179,3304.264,3294.484,3254.683,8689597900.0,3248.1684,3236.8703,3256.86485
2011-03-28,3307.405,3328.07,3290.571,3286.856,9768430000.0,3264.8606,3239.6354,3259.41545
2011-03-29,3288.564,3309.199,3257.979,3256.337,10528016400.0,3271.8642,3245.0372,3259.56975
2011-03-30,3256.722,3274.977,3256.08,3233.109,7833633700.0,3270.095,3245.8257,3260.20885
2011-03-31,3257.164,3264.956,3223.288,3210.174,6450388000.0,3264.4804,3248.4445,3260.28735
2011-04-01,3227.564,3272.768,3272.729,3220.911,6309472200.0,3260.1294,3254.1489,3260.3905
2011-04-06,3269.19,3315.299,3311.067,3268.765,10582367400.0,3264.2286,3264.5446,3259.21835
2011-04-07,3313.467,3330.805,3324.419,3302.818,8468176200.0,3277.5166,3274.6904,3258.56645
2011-04-08,3321.54,3353.889,3353.358,3314.089,7392921000.0,3296.9722,3283.5336,3259.29145
2011-04-11,3363.37,3380.527,3333.427,3331.174,10442054500.0,3319.0,3291.7402,3261.94985
2011-04-12,3324.754,3350.156,3326.771,3307.476,10193850600.0,3329.8084,3294.9689,3265.9196
2011-04-13,3311.324,3372.031,3372.031,3296.507,8703633800.0,3342.0012,3303.1149,3271.37515
2011-04-14,3374.324,3378.703,3353.56,3347.488,8897224100.0,3347.8294,3312.673,3278.8551
2011-04-15,3345.134,3378.106,3358.944,3323.563,7851487400.0,3348.9466,3322.9594,3284.39255
2011-04-18,3346.149,3372.9,3359.438,3335.599,8658262400.0,3354.1488,3336.5744,3292.50945
2011-04-19,3334.912,3334.912,3295.812,3290.736,8510693300.0,3347.957,3338.8827,3296.5158
2011-04-20,3300.418,3311.725,3295.758,3281.827,7234331800.0,3332.7024,3337.3518,3300.9482
2011-04-21,3312.271,3330.244,3317.367,3301.936,7324042400.0,3325.4638,3336.6466,3305.6685
2011-04-22,3317.083,3325.459,3299.942,3291.638,6717145500.0,3313.6634,3331.305,3307.4193
2011-04-25,3292.48,3292.48,3249.574,3247.691,7442182900.0,3291.6906,3322.9197,3307.32995
2011-04-26,3242.529,3257.8,3230.96,3216.21,5909641700.0,3278.7202,3313.3386,3304.15375
2011-04-27,3242.619,3256.413,3209.503,3189.04,6244356700.0,3261.4692,3297.0858,3300.10035
2011-04-28,3224.413,3237.192,3161.776,3160.406,6505023500.0,3230.351,3277.9074,3295.2902
2011-04-29,3161.158,3193.599,3192.723,3147.137,5368306500.0,3208.9072,3261.2853,3292.12235
2011-05-03,3192.845,3212.055,3211.132,3164.926,5499891000.0,3201.2188,3246.4547,3291.51455
2011-05-04,3192.844,3193.446,3129.028,3120.961,6671634000.0,3180.8324,3229.7763,3284.3295
2011-05-05,3115.003,3136.897,3126.117,3105.854,5256774700.0,3164.1552,3212.8122,3275.082
2011-05-06,3093.809,3141.683,3121.396,3083.908,5535218600.0,3156.0792,3193.2151,3264.93085
2011-05-09,3126.26,3149.937,3129.759,3118.141,4602740400.0,3143.4864,3176.1968,3253.7509
2011-05-10,3135.146,3153.301,3153.221,3121.746,4093299500.0,3131.9042,3166.5615,3244.7406
2011-05-11,3153.648,3164.65,3145.085,3127.494,4768853300.0,3135.1156,3157.974,3235.6563
2011-05-12,3123.158,3142.397,3101.603,3101.136,4879950100.0,3130.2128,3147.184,3222.1349
2011-05-13,3105.303,3128.442,3128.093,3080.19,4689595100.0,3131.5522,3143.8157,3210.86155
2011-05-16,3120.436,3137.604,3100.463,3098.776,4519431900.0,3125.693,3134.5897,3197.9375
2011-05-17,3097.071,3136.231,3116.028,3076.946,5120373100.0,3118.2544,3125.0793,3185.767
2011-05-18,3109.294,3145.698,3139.379,3106.552,3964176800.0,3117.1132,3126.1144,3177.94535
2011-05-19,3148.353,3154.935,3120.639,3118.619,4311078200.0,3120.9204,3125.5666,3169.1894
2011-05-20,3120.579,3133.429,3121.596,3113.271,3846801200.0,3119.621,3125.5866,3159.40085
2011-05-23,3115.312,3115.312,3022.98,3021.45,5590247200.0,3104.1244,3114.9087,3145.55275
2011-05-24,3013.715,3029.746,3026.223,2999.885,4160894400.0,3086.1634,3102.2089,3134.3852
2011-05-25,3020.323,3030.988,2990.343,2988.094,3928970400.0,3056.3562,3086.7347,3122.35435
2011-05-26,3011.466,3021.203,2978.381,2977.596,3700374700.0,3027.9046,3074.4125,3110.79825
2011-05-27,2980.721,2996.605,2963.308,2962.067,4277090500.0,2996.247,3057.934,3100.87485
2011-05-30,2956.575,2982.583,2954.506,2942.361,3467116000.0,2982.5522,3043.3383,3088.964
2011-05-31,2958.607,3001.727,3001.556,2946.146,3968939900.0,2977.6188,3031.8911,3078.4852
2011-06-01,2996.085,3006.556,3004.173,2985.711,3841932700.0,2980.3848,3018.3705,3072.24245
